date,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,MA_9,MA_21,MA_50,Signal,RF_Signal,RF_Prob_-1,RF_Prob_0,RF_Prob_1,RF_Prob
2025-05-14 14:04:00,587.23,587.355,587.21,587.32,51430.0,47.37732656514969,0.0589312467175204,0.0711247920306096,587.2679999999999,587.24955,587.121715,1,1,0.05,0.01,0.94,0.94
2025-05-14 14:05:00,587.32,587.54,587.25,587.53,144773.0,74.4680851063835,0.0885361837617892,0.0769285892743362,587.314,587.28755,587.158715,-1,-1,0.86,0.0,0.14,0.86
2025-05-14 14:06:00,587.54,587.695,587.495,587.55,170502.0,75.51020408163218,0.1059050764924904,0.0865874183470543,587.3639999999999,587.32055,587.193715,-1,-1,0.84,0.02,0.14,0.84
2025-05-14 14:07:00,587.585,587.6549,587.5,587.5,74691.0,88.09523809524777,0.1050735791238821,0.0927494719393302,587.428,587.3485499999999,587.236715,-1,-1,0.82,0.11,0.07,0.82
2025-05-14 14:08:00,587.51,587.53,587.42,587.48,49323.0,81.57894736843207,0.0974186387298914,0.0943058608695173,587.476,587.37355,587.2732199999999,-1,-1,0.81,0.01,0.18,0.81
2025-05-14 14:09:00,587.48,587.48,587.31,587.36,54981.0,54.76190476190219,0.0716128124180386,0.0867415113856911,587.484,587.376,587.3003249999999,-1,1,0.4,0.06,0.54,0.54
2025-05-14 14:10:00,587.37,587.39,587.02,587.07,132275.0,3.999999999997272,0.0114617835569106,0.0616482687760976,587.392,587.353,587.2913249999999,1,1,0.18,0.03,0.79,0.79
2025-05-14 14:11:00,587.04,587.19,586.89,587.17,138133.0,17.241379310334693,-0.0115474905848032,0.037249682322464,587.316,587.3399999999999,587.2953249999999,0,0,0.2,0.68,0.12,0.68
2025-05-14 14:12:00,587.18,587.24,587.07,587.09,86040.0,16.393442622941663,-0.0365920465660565,0.0126357726929571,587.234,587.331,587.282835,1,1,0.23,0.03,0.74,0.74
2025-05-14 14:13:00,587.09,587.27,587.03,587.19,70335.0,28.9855072463742,-0.036146180980495,-0.0036248785315268,587.176,587.326,587.282275,-1,-1,0.87,0.01,0.12,0.87
2025-05-14 14:14:00,587.19,587.225,587.1,587.15,67333.0,32.786885245895846,-0.0401121334390381,-0.0157872968340306,587.134,587.309,587.279275,-1,1,0.44,0.0,0.56,0.56
2025-05-14 14:15:00,587.15,587.38,587.13,587.35,76211.0,76.92307692307524,-0.012331609089756,-0.0146354009192724,587.19,587.2909999999999,587.289275,0,1,0.39,0.02,0.59,0.59
2025-05-14 14:16:00,587.36,587.39,587.04,587.1,140297.0,44.77611940299039,-0.0305340795252959,-0.0199349604546136,587.176,587.246,587.283275,1,1,0.18,0.03,0.79,0.79
2025-05-14 14:17:00,587.0999,587.13,587.02,587.12,45109.0,52.45901639343988,-0.0375750173623146,-0.0258149794238472,587.182,587.208,587.278275,1,1,0.07,0.04,0.89,0.89
2025-05-14 14:18:00,587.1,587.35,587.1,587.35,77606.0,60.81081081080687,-0.0074949785947637,-0.0197083124808194,587.214,587.195,587.284275,1,1,0.15,0.02,0.83,0.83
2025-05-14 14:19:00,587.36,587.58,587.36,587.54,107953.0,71.91011235955013,0.0383701463075567,-0.0003488262180273,587.292,587.213,587.2945,-1,-1,0.84,0.04,0.12,0.84
2025-05-14 14:20:00,587.52,587.54,587.27,587.28,89306.0,46.31578947368131,0.0277418494597441,0.0090147323412297,587.278,587.234,587.2935,-1,-1,0.78,0.03,0.19,0.78
2025-05-14 14:21:00,587.27,587.43,587.24,587.38,81306.0,67.49999999999929,0.0343881228402551,0.0174725291742382,587.3340000000001,587.255,587.2975,-1,-1,0.81,0.03,0.16,0.81
2025-05-14 14:22:00,587.38,587.38,587.19,587.22,52944.0,55.31914893617176,0.0141965301000936,0.0163805294828567,587.354,587.268,587.2995,1,1,0.12,0.01,0.87,0.87
2025-05-14 14:23:00,587.24,587.28,587.1931,587.2,40121.0,39.72602739726049,-0.0016022626020912,0.0103862654545407,587.324,587.269,587.2975,1,1,0.17,0.01,0.82,0.82
2025-05-14 14:24:00,587.21,587.2599,587.08,587.15,42864.0,16.949152542375828,-0.018352451497094,0.0008066931373291,587.246,587.269,587.289,-1,-1,0.78,0.03,0.19,0.78
2025-05-14 14:25:00,587.14,587.4,587.1,587.3,75537.0,52.08333333333137,-0.0064300181064709,-0.0016055439439375,587.25,587.264,587.2774999999999,-1,-1,0.75,0.01,0.24,0.75
2025-05-14 14:26:00,587.3,587.315,587.11,587.24,60738.0,34.09090909090851,-0.0074395479446138,-0.0035502119441629,587.222,587.278,587.262,-1,-1,0.86,0.01,0.13,0.86
2025-05-14 14:27:00,587.22,587.2201,586.9001,586.925,56548.0,25.210084033608467,-0.052753972419282,-0.0199514654358693,587.163,587.2585,587.23325,1,1,0.19,0.0,0.81,0.81
2025-05-14 14:28:00,586.92,587.0299,586.575,586.74,145938.0,19.736842105260397,-0.1047728456723007,-0.0482252588480131,587.071,587.1975,587.1962500000001,1,1,0.11,0.0,0.89,0.89
2025-05-14 14:29:00,586.71,586.9,586.65,586.86,115159.0,32.530120481928364,-0.1152018355955988,-0.0705507844305417,587.0129999999999,587.1295,587.17125,1,1,0.18,0.01,0.81,0.81
2025-05-14 14:30:00,586.87,587.15,586.85,587.15,115230.0,42.26804123711389,-0.0754562442999713,-0.0721859377203515,586.983,587.1165,587.17525,-1,-1,0.73,0.0,0.27,0.73
2025-05-14 14:31:00,587.16,587.22,586.99,587.11,78681.0,43.157894736841854,-0.0537566478210465,-0.0660428410872498,586.957,587.0895,587.17225,1,1,0.11,0.01,0.88,0.88
2025-05-14 14:32:00,587.11,587.22,586.99,587.08,67250.0,61.65413533835499,-0.0425627459840143,-0.0582161427195047,586.988,587.0755,587.17175,1,1,0.08,0.02,0.9,0.9
2025-05-14 14:33:00,587.07,587.12,586.945,587.03,67528.0,77.35849056603571,-0.0411149389008187,-0.0525157414466093,587.046,587.0585,587.1637499999999,1,1,0.1,0.02,0.88,0.88
2025-05-14 14:34:00,587.04,588.22,587.03,587.99,539238.0,91.24087591240846,0.0985924915133864,-0.0021463304599441,587.2719999999999,587.1425,587.20575,-1,1,0.33,0.2,0.47,0.47
2025-05-14 14:35:00,587.99,588.11,587.56,587.61,232405.0,65.7534246575351,0.1258177553786481,0.0405083648195866,587.364,587.1735000000001,587.21875,-1,-1,0.66,0.04,0.3,0.66
2025-05-14 14:36:00,587.62,587.83,587.61,587.76,100252.0,70.70063694267378,0.1587794371174595,0.0799320555855442,587.494,587.2255,587.25175,-1,-1,0.8,0.01,0.19,0.8
2025-05-14 14:37:00,587.765,587.89,587.59,587.59,64594.0,64.9122807017538,0.1481935509527829,0.1026858873746238,587.596,587.292,587.27525,1,1,0.17,0.1,0.73,0.73
2025-05-14 14:38:00,587.57,587.62,587.23,587.23,134088.0,54.95049504950613,0.0842351083640551,0.0965356277044342,587.636,587.3410000000001,587.26925,1,1,0.16,0.03,0.81,0.81
2025-05-14 14:39:00,587.23,587.6,587.23,587.58,100323.0,35.46099290780222,0.0916387105191915,0.09490332197602,587.5540000000001,587.413,587.27125,1,1,0.17,0.04,0.79,0.79
2025-05-14 14:40:00,587.58,587.75,587.5,587.7299,65947.0,55.0809390626338,0.1138454583482371,0.1012173674334257,587.57798,587.47099,587.2937450000001,0,0,0.2,0.72,0.08,0.72
2025-05-14 14:41:00,587.73,587.75,587.63,587.6701,57209.0,45.87501147104966,0.1142518158619623,0.1055621835762712,587.5600000000001,587.5269999999999,587.30825,1,1,0.27,0.07,0.66,0.66
2025-05-14 14:42:00,587.66,587.7,587.59,587.67,66951.0,54.34877147205461,0.1098229810392013,0.1069824493972479,587.576,587.586,587.33075,-1,-1,0.84,0.03,0.13,0.84
2025-05-14 14:43:00,587.68,587.91,587.67,587.73,103720.0,90.33559212648146,0.1112003074318863,0.1083884020754607,587.676,587.6560000000001,587.35725,-1,-1,0.8,0.05,0.15,0.8
2025-05-14 14:44:00,587.72,587.835,587.68,587.81,66369.0,82.8759291023237,0.1189333518586863,0.1119033853365359,587.722,587.638,587.39025,-1,-1,0.78,0.1,0.12,0.78
2025-05-14 14:45:00,587.83,587.87,587.57,587.61,79214.0,35.00875218804339,0.0902420177584417,0.1046829294771712,587.69802,587.6380000000001,587.40575,0,1,0.44,0.1,0.46,0.46
2025-05-14 14:46:00,587.61,587.7,587.53,587.64,112396.0,45.93353147797042,0.0732782614620646,0.094214706805469,587.6919999999999,587.626,587.4257500000001,-1,-1,0.8,0.07,0.13,0.8
2025-05-14 14:47:00,587.64,587.68,587.51,587.59,85635.0,40.476190476195626,0.0527584816289845,0.0803959650799742,587.676,587.626,587.4590000000001,0,0,0.13,0.71,0.16,0.71
2025-05-14 14:48:00,587.6,587.65,587.43,587.59,116487.0,30.555555555545908,0.0380419437054797,0.0662779579551427,587.648,587.662,587.5015,1,1,0.1,0.03,0.87,0.87
2025-05-14 14:49:00,587.59,587.68,587.55,587.6,63446.0,13.793103448270458,0.0289076574786122,0.0538211911296325,587.606,587.664,587.5385,1,1,0.23,0.04,0.73,0.73
2025-05-14 14:50:00,587.61,587.6804,587.44,587.61,87669.0,50.0,0.0235639043813762,0.0437354288802138,587.606,587.65201,587.5615,1,1,0.19,0.04,0.77,0.77
2025-05-14 14:51:00,587.59,587.86,587.565,587.8575,78348.0,84.25196850394546,0.0546875696531969,0.0473861424712082,587.6495000000001,587.67075,587.598875,-1,-1,0.76,0.1,0.14,0.76
2025-05-14 14:52:00,587.84,587.84,587.67,587.79,97628.0,79.85074626865342,0.0618678720786647,0.0522133856736937,587.6895000000001,587.68275,587.634375,-1,-1,0.62,0.13,0.25,0.62
2025-05-14 14:53:00,587.781,587.88,587.74,587.86,155545.0,83.33333333333333,0.0737387563359561,0.0593885092277812,587.7434999999999,587.69575,587.675875,-1,-1,0.77,0.08,0.15,0.77
2025-05-14 14:54:00,587.84,587.88,587.68,587.75,87776.0,64.85148514851272,0.0622826137858965,0.0603532107471529,587.7735,587.68975,587.663875,-1,-1,0.77,0.01,0.22,0.77
2025-05-14 14:55:00,587.7499,587.7499,587.41,587.4599,97652.0,40.44070819003598,0.0112836443149717,0.0439966886030925,587.7434799999999,587.67474,587.6563699999999,1,1,0.12,0.04,0.84,0.84
2025-05-14 14:56:00,587.46,587.67,587.4,587.52,138133.0,21.76677262841767,-0.0118150571697697,0.0253927733454718,587.67598,587.66274,587.64437,1,1,0.22,0.03,0.75,0.75
2025-05-14 14:57:00,587.51,587.61,587.46,587.56,62231.0,29.83163802174917,-0.01976058635762,0.0103416534444412,587.6299799999999,587.6597399999999,587.6428699999999,-1,-1,0.89,0.02,0.09,0.89
2025-05-14 14:58:00,587.57,587.575,587.44,587.57,44575.0,21.579772638194044,-0.0223900700907506,-0.0005689210672894,587.5719799999999,587.65774,587.65987,-1,-1,0.91,0.03,0.06,0.91
2025-05-14 14:59:00,587.56,587.63,587.41,587.625,61551.0,36.2697715290014,-0.0152289348216072,-0.0054555923187286,587.54698,587.6602399999999,587.66212,-1,-1,0.89,0.02,0.09,0.89
2025-05-14 15:00:00,587.62,587.65,587.36,587.4,105699.0,42.32248141502704,-0.0423658342559747,-0.0177590062978107,587.535,587.63924,587.6456249999999,-1,-1,0.55,0.11,0.34,0.55
2025-05-14 15:01:00,587.4,587.41,587.17,587.24,156828.0,21.42857142857474,-0.0801081876135185,-0.0385420667363799,587.4789999999999,587.5774899999999,587.6241200000001,-1,-1,0.88,0.01,0.11,0.88
2025-05-14 15:02:00,587.22,587.42,587.1307,587.255,95230.0,17.204301075276433,-0.0978031718074134,-0.0582957684267244,587.418,587.5239899999999,587.60337,-1,-1,0.83,0.01,0.16,0.83
2025-05-14 15:03:00,587.255,587.33,587.18,587.23,70759.0,14.583333333322985,-0.1082162979747636,-0.0749359449427375,587.35,587.46099,587.57837,1,-1,0.48,0.04,0.48,0.48
2025-05-14 15:04:00,587.24,587.39,587.12,587.12,90491.0,2.803738317754636,-0.1258889753028143,-0.0919202883960964,587.249,587.39799,587.54387,1,1,0.18,0.06,0.76,0.76
2025-05-14 15:05:00,587.115,587.19,587.07,587.16,101269.0,15.714285714275505,-0.1258563705933966,-0.1032323157951965,587.201,587.368,587.52137,-1,1,0.4,0.07,0.53,0.53
2025-05-14 15:06:00,587.16,587.34,587.15,587.325,73738.0,61.97183098592,-0.0971279852368525,-0.1011975389424151,587.2180000000001,587.3485,587.50562,-1,-1,0.79,0.01,0.2,0.79
2025-05-14 15:07:00,587.33,587.55,587.33,587.445,152841.0,70.65217391304778,-0.0584319131721713,-0.0869423303523339,587.2560000000001,587.3370000000001,587.49837,-1,-1,0.79,0.02,0.19,0.79
2025-05-14 15:08:00,587.4499,587.4807,587.03,587.03,198526.0,38.23529411764627,-0.0916411787173956,-0.0885086131406878,587.216,587.283,587.47037,1,1,0.37,0.08,0.55,0.55
2025-05-14 15:09:00,587.04,587.34,587.02,587.2808,58877.0,58.11465482438285,-0.0724043544097412,-0.0831405268970389,587.2481600000001,587.24858,587.45441,1,1,0.21,0.02,0.77,0.77
2025-05-14 15:10:00,587.2891,587.55,587.28,587.4,98996.0,61.21495327102674,-0.0406428556739228,-0.0689746364893336,587.29616,587.2485800000001,587.44391,1,1,0.17,0.01,0.82,0.82
2025-05-14 15:11:00,587.41,587.51,587.38,587.47,104892.0,57.43589743589546,-0.0095381480531386,-0.0491624736772686,587.3251600000001,587.27158,587.424535,1,1,0.24,0.01,0.75,0.75
2025-05-14 15:12:00,587.47,587.4874,587.34,587.455,75866.0,50.57471264367756,0.0077520055127706,-0.0301909806139222,587.32716,587.2915800000001,587.4077850000001,1,1,0.4,0.09,0.51,0.51
2025-05-14 15:13:00,587.45,587.71,587.45,587.57,345470.0,97.3684210526342,0.0344499768586956,-0.0086439947897162,587.4351600000001,587.32558,587.393285,1,-1,0.5,0.11,0.39,0.5
2025-05-14 15:14:00,587.57,587.64,587.54,587.565,67967.0,93.83096853794552,0.0486752663823608,0.0104624256009761,587.4920000000001,587.3700799999999,587.384035,1,1,0.31,0.01,0.68,0.68
2025-05-14 15:15:00,587.56,587.72,587.545,587.625,243096.0,92.45283018868572,0.0639693103199761,0.0282980538406427,587.537,587.41658,587.39229,-1,-1,0.82,0.03,0.15,0.82
2025-05-14 15:16:00,587.625,587.8,587.6,587.72,105936.0,93.10344827586748,0.0842934470034606,0.0469631848949154,587.587,587.45608,587.40229,-1,-1,0.62,0.09,0.29,0.62
2025-05-14 15:17:00,587.72,587.73,587.65,587.665,63649.0,81.81818181816615,0.085439104278862,0.0597884913562309,587.629,587.47808,587.40754,-1,-1,0.63,0.08,0.29,0.63
2025-05-14 15:18:00,587.66,587.72,587.41,587.51,236230.0,41.891891891884,0.0605103595789842,0.0600291140971487,587.617,587.52608,587.40454,-1,-1,0.81,0.02,0.17,0.81
2025-05-14 15:19:00,587.51,587.56,587.44,587.485,78496.0,39.74358974358414,0.0392066236574919,0.0530882839505964,587.601,587.5465,587.39754,-1,-1,0.88,0.0,0.12,0.88
2025-05-14 15:20:00,587.45,587.56,587.32,587.38,124455.0,21.839080459773413,0.0095632496786493,0.0385799391932807,587.5519999999999,587.5445,587.3965400000001,-1,-1,0.58,0.11,0.31,0.58
2025-05-14 15:21:00,587.36,587.38,586.96,586.99,203172.0,0.0,-0.064690377234001,0.0041565003841868,587.4060000000001,587.4965,587.38404,-1,-1,0.59,0.08,0.33,0.59
2025-05-14 15:22:00,586.99,587.1233,586.85,587.0499,235015.0,8.150768812080102,-0.0989542150485931,-0.0302137380934065,587.2829800000001,587.45599,587.373785,-1,-1,0.85,0.0,0.15,0.85
2025-05-14 15:23:00,587.04,587.06,586.59,586.61,161865.0,5.873700725630044,-0.1787359845249057,-0.0797211535705729,587.10298,587.35999,587.342785,1,1,0.16,0.04,0.8,0.8
2025-05-14 15:24:00,586.61,586.915,586.54,586.715,165536.0,14.993635206400697,-0.2052866195298293,-0.121576308890325,586.94898,587.2749900000001,587.322535,1,1,0.12,0.01,0.87,0.87
2025-05-14 15:25:00,586.705,586.81,586.4702,586.81,181588.0,23.848412552756187,-0.1995916360825731,-0.1475814179544077,586.83498,587.19349,587.3050350000001,1,1,0.24,0.04,0.72,0.72
2025-05-14 15:26:00,586.815,587.04,586.725,586.85,162938.0,40.53798323871339,-0.1822440284176991,-0.1591356214421715,586.80698,587.10649,587.2812849999999,1,1,0.16,0.0,0.84,0.84
2025-05-14 15:27:00,586.84,586.885,586.77,586.82,77704.0,33.8075785321914,-0.1684702266466047,-0.1622471565103159,586.761,587.02199,587.250035,1,1,0.17,0.01,0.82,0.82
2025-05-14 15:28:00,586.82,587.005,586.75,586.99,122696.0,93.18181818182347,-0.1288752367195229,-0.1511231832467182,586.837,586.9699899999999,587.2480350000001,1,1,0.36,0.01,0.63,0.63
2025-05-14 15:29:00,586.99,587.15,586.97,587.005,128446.0,91.428571428577,-0.0972303352655217,-0.1331589005863194,586.8950000000001,586.92199,587.234245,1,1,0.17,0.0,0.83,0.83
2025-05-14 15:30:00,587.0,587.09,586.85,587.09,163427.0,91.17647058824414,-0.0617444635480524,-0.1093540882402304,586.951,586.89299,587.218745,1,1,0.16,0.01,0.83,0.83
2025-05-14 15:31:00,587.09,587.3,587.04,587.2,180509.0,92.68292682927438,-0.0217839517395077,-0.0801640427399895,587.021,586.91399,587.205245,-1,-1,0.83,0.03,0.14,0.83
2025-05-14 15:32:00,587.195,587.28,587.16,587.2,119792.0,100.0,0.0035708086223849,-0.052252425619198,587.097,586.9290000000001,587.192495,-1,-1,0.84,0.05,0.11,0.84
2025-05-14 15:33:00,587.18,587.19,587.06,587.12,228254.0,72.41379310344152,0.0075198125736051,-0.032328346221597,587.1229999999999,586.98,587.169995,-1,-1,0.82,0.04,0.14,0.82
2025-05-14 15:34:00,587.12,587.14,586.92,586.9999,166965.0,49.35459377373204,-0.0075265038879024,-0.0240610654436988,587.12198,587.0084899999999,587.14174,-1,-1,0.71,0.01,0.28,0.71
2025-05-14 15:35:00,586.995,587.17,586.96,587.07,209698.0,47.36980536559985,-0.0064170444198907,-0.0181797251024294,587.1179800000001,587.03449,587.1139900000001,-1,-1,0.55,0.06,0.39,0.55
2025-05-14 15:36:00,587.09,587.18,586.94,586.99,214068.0,20.017133066821145,-0.0169044347693443,-0.0177546283247344,587.07598,587.04849,587.07749,-1,-1,0.82,0.01,0.17,0.82
2025-05-14 15:37:00,586.98,587.08,586.79,586.89,141326.0,15.570857396714333,-0.0369210233599233,-0.0241434266697973,587.0139800000001,587.05549,587.03874,-1,-1,0.82,0.0,0.18,0.82
2025-05-14 15:38:00,586.88,586.89,586.7,586.825,146684.0,16.107536764711284,-0.0569548113395512,-0.0350805548930486,586.9549800000001,587.03899,587.00449,1,1,0.2,0.02,0.78,0.78
2025-05-14 15:39:00,586.81,586.82,586.63,586.79,131144.0,20.022850614111007,-0.0718957096396479,-0.0473522731419151,586.913,587.01749,586.96974,1,1,0.09,0.02,0.89,0.89
2025-05-14 15:40:00,586.78,586.81,586.58,586.71,97743.0,0.0,-0.0895372510626657,-0.061413932448832,586.841,586.97949,586.93624,0,0,0.1,0.72,0.18,0.72
2025-05-14 15:41:00,586.71,587.06,586.66,586.91,164215.0,41.666666666660745,-0.0681121845435654,-0.0636466831470765,586.825,586.9504900000001,586.93224,-1,-1,0.82,0.0,0.18,0.82
2025-05-14 15:42:00,586.9099,587.1,586.88,586.93,292216.0,54.99999999999716,-0.0493575648567912,-0.0588836437169814,586.833,586.9234899999999,586.926245,-1,-1,0.52,0.02,0.46,0.52
2025-05-14 15:43:00,586.92,586.93,586.6451,586.705,135262.0,39.28571428571067,-0.0680034072993294,-0.0619235649110974,586.809,586.88199,586.930995,-1,-1,0.81,0.0,0.19,0.81
2025-05-14 15:44:00,586.7,586.84,586.515,586.75,282682.0,46.49122807017683,-0.0702150084966888,-0.0646873794396278,586.801,586.857,586.9327450000001,-1,-1,0.76,0.01,0.23,0.76
2025-05-14 15:45:00,586.74,586.79,586.55,586.6693,313153.0,46.43420360959941,-0.0802317027605568,-0.0698688205466042,586.79286,586.8169300000001,586.92571,1,1,0.22,0.01,0.77,0.77
2025-05-14 15:46:00,586.65,586.7,586.535,586.61,167378.0,15.116279069759443,-0.0915610379114468,-0.0770995596682184,586.7328600000001,586.77893,586.91371,1,1,0.12,0.01,0.87,0.87
2025-05-14 15:47:00,586.61,586.709,586.39,586.4899,304559.0,8.488964346344687,-0.1119173231911645,-0.0887054808425338,586.6448399999999,586.73892,586.897205,1,1,0.11,0.01,0.88,0.88
2025-05-14 15:48:00,586.49,586.76,586.44,586.7,385550.0,49.51475155279541,-0.0897980152730042,-0.0890696589860239,586.64384,586.7264200000001,586.882705,1,1,0.46,0.04,0.5,0.5
2025-05-14 15:49:00,586.7,587.01,586.57,586.93,263698.0,62.8534704370166,-0.0397332138834372,-0.0726241772851617,586.67984,586.7404200000001,586.878955,1,1,0.12,0.02,0.86,0.86
2025-05-14 15:50:00,586.95,587.85,586.95,587.59,1082743.0,85.97889800703486,0.0868261834524446,-0.0194740570392929,586.86398,586.82842,586.903955,1,1,0.2,0.06,0.74,0.74
2025-05-14 15:51:00,587.6,587.915,587.53,587.87,546749.0,91.99440074656825,0.2007676029048752,0.0539398296087631,587.1159799999999,586.92442,586.937455,-1,1,0.41,0.17,0.42,0.42
2025-05-14 15:52:00,587.86,588.12,587.81,588.0499,669110.0,100.0,0.2880330595938858,0.1319709062704707,587.42798,587.03641,586.97995,-1,-1,0.77,0.05,0.18,0.77
2025-05-14 15:53:00,588.04,588.08,587.8,587.95,599922.0,93.1093943992314,0.3154330102363474,0.1931249409257629,587.67798,587.1609100000001,587.02145,-1,-1,0.47,0.08,0.45,0.47
2025-05-14 15:54:00,587.96,588.14,587.7,587.7,539618.0,76.19404000544681,0.283619387762883,0.2232897565381363,587.83198,587.2559100000001,587.0564550000001,1,1,0.12,0.0,0.88,0.88
2025-05-14 15:55:00,587.7,587.9,587.64,587.835,738183.0,62.9657070279444,0.2718510724623684,0.2394768618462136,587.88098,587.37248,587.094705,-1,-1,0.72,0.03,0.25,0.72
2025-05-14 15:56:00,587.81,587.815,587.32,587.3949,692106.0,28.50031677074722,0.1906785907492576,0.2232107714805616,587.78596,587.4509700000001,587.1149499999999,1,1,0.22,0.01,0.77,0.77
2025-05-14 15:57:00,587.4,587.79,587.39,587.76,621689.0,38.76443686535918,0.1853554962003727,0.2105923463871653,587.72798,587.57798,587.15845,-1,-1,0.67,0.01,0.32,0.67
2025-05-14 15:58:00,587.76,587.84,587.48,587.52,844300.0,34.96713746328976,0.1402452139786874,0.187143302251006,587.64198,587.65998,587.1931999999999,-1,-1,0.81,0.01,0.18,0.81
2025-05-14 15:59:00,587.52,587.66,587.22,587.56,2826469.0,44.26323553515397,0.112616665109158,0.16230108987039,587.61398,587.72298,587.2317,-1,-1,0.77,0.02,0.21,0.77
2025-05-14 16:00:00,587.55,587.6,587.21,587.22,3555425.0,28.424080830758825,0.0425331998783349,0.1223784598730383,587.49098,587.68598,587.2572,1,1,0.18,0.05,0.77,0.77
2025-05-14 16:01:00,587.23,587.48,587.12,587.39,67363.0,49.78789715176083,0.0221746211705067,0.0889771803055278,587.49,587.63798,587.2812,-1,-1,0.52,0.08,0.4,0.52
2025-05-14 16:02:00,587.4,587.49,587.34,587.43,43839.0,30.12048192770392,0.0145193843628703,0.0641579149913086,587.424,587.57599,587.3062,-1,-1,0.77,0.06,0.17,0.77
2025-05-14 16:03:00,587.44,587.6466,587.27,587.3,554739.0,34.722222222216075,-0.0093315518198551,0.039661426054254,587.38,587.51099,587.3359499999999,1,1,0.14,0.05,0.81,0.81
2025-05-14 16:04:00,587.3,587.59,587.15,587.15,102346.0,25.30120481927348,-0.0449818575717699,0.0114469981789127,587.298,587.45599,587.3559499999999,1,-1,0.75,0.02,0.23,0.75
2025-05-14 16:05:00,587.17,587.6499,587.16,587.39,555801.0,61.64383561643707,-0.0306868669066489,-0.0025976235162744,587.332,587.41149,587.391985,1,1,0.2,0.02,0.78,0.78
2025-05-14 16:06:00,587.4,587.6,587.4,587.51,74694.0,58.82352941176569,-0.0035394494829006,-0.0029115655051498,587.356,587.423,587.436985,1,1,0.18,0.03,0.79,0.79
2025-05-14 16:07:00,587.49,587.54,587.45,587.52,19367.0,56.92307692307962,0.0146544570818605,0.0029437753571869,587.374,587.399,587.48849,1,1,0.36,0.08,0.56,0.56
2025-05-14 16:08:00,587.52,587.59,587.46,587.59,22270.0,74.57627118644591,0.035195442444774,0.0136943310530492,587.432,587.406,587.5329899999999,-1,-1,0.86,0.02,0.12,0.86
2025-05-14 16:09:00,587.56,587.65,587.49,587.5902,21661.0,100.0,0.0463635786895793,0.0245840802652259,587.5200400000001,587.4090199999999,587.566,-1,-1,0.91,0.01,0.08,0.91
2025-05-14 16:10:00,587.59,587.68,587.25,587.55,1494935.0,83.27787021629644,0.0455659650152711,0.0315780418485743,587.5520399999999,587.4420200000001,587.564,-1,-1,0.53,0.12,0.35,0.53
2025-05-14 16:11:00,587.53,587.6,587.51,587.5101,12732.0,50.03119151589985,0.0375177948059217,0.0335579595010234,587.55206,587.45403,587.546005,1,1,0.22,0.01,0.77,0.77
2025-05-14 16:12:00,587.53,587.657,587.52,587.555,3236310.0,58.96516393441809,0.0374732908081796,0.0348630699367422,587.5590599999999,587.4665299999999,587.52126,-1,-1,0.46,0.09,0.45,0.46
2025-05-14 16:13:00,587.54,587.6468,587.0464,587.45,766787.0,19.591659426569294,0.0209165213888127,0.0302142204207657,587.53106,587.48153,587.49626,-1,1,0.39,0.11,0.5,0.5
2025-05-14 16:14:00,587.44,587.59,587.42,587.551,7738.0,44.07854984895038,0.0243545596466674,0.0282610001627329,587.5232199999999,587.52163,587.48881,-1,-1,0.74,0.07,0.19,0.74
2025-05-14 16:15:00,587.56,587.59,587.4,587.4,5489.0,33.02399275690399,0.0038939887986089,0.0201386630413582,587.4932200000001,587.52263,587.46706,1,1,0.13,0.02,0.85,0.85
2025-05-14 16:16:00,587.43,587.43,587.36,587.36,8580.0,33.01651957456667,-0.0145061153450569,0.0085904035792198,587.4632,587.50763,587.465315,1,1,0.17,0.11,0.72,0.72
2025-05-14 16:17:00,587.35,587.4,587.33,587.39,34608.0,30.679156908665163,-0.0208936846025835,-0.0012376258147146,587.4302,587.4946299999999,587.446815,0,0,0.2,0.64,0.16,0.64
2025-05-14 16:18:00,587.41,587.46,587.41,587.43,22460.0,47.23756906076003,-0.0182373521234922,-0.0069042012509738,587.4262,587.47863,587.442315,1,1,0.08,0.2,0.72,0.72
2025-05-14 16:19:00,587.42,587.46,587.37,587.46,26595.0,34.36426116838636,-0.0115809301107674,-0.008463110870905,587.408,587.46561,587.437315,0,1,0.22,0.33,0.45,0.45
2025-05-14 16:20:00,587.49,587.59,587.38,587.38,55585.0,45.45454545455015,-0.0184614500984707,-0.0117958906134269,587.404,587.44861,587.4453149999999,0,0,0.09,0.74,0.17,0.74
2025-05-14 16:21:00,587.37,587.47,587.37,587.47,7770.0,70.37037037036569,-0.0090633419237065,-0.0108850410501867,587.426,587.4446,587.4493150000001,-1,-1,0.56,0.09,0.35,0.56
2025-05-14 16:22:00,587.41,587.48,587.41,587.46,1176.0,64.00000000000364,-0.0043680372484686,-0.008712706449614,587.4399999999999,587.4350999999999,587.4508149999999,-1,-1,0.73,0.11,0.16,0.73
2025-05-14 16:23:00,587.44,587.45,587.34,587.37,6873.0,40.00000000001516,-0.0141722165392366,-0.0105325431461549,587.4280000000001,587.4271,587.4543150000001,0,0,0.13,0.66,0.21,0.66
2025-05-14 16:24:00,587.36,587.4,587.28,587.32,5555.0,28.12500000000556,-0.0267391746135672,-0.0159347536352923,587.4,587.404,587.4628150000001,1,1,0.08,0.04,0.88,0.88
