date,open,high,low,close,volume
2025-05-19 13:02:00,594.6604,594.96,594.6601,594.74,406093.0
2025-05-19 13:03:00,594.76,594.98,594.74,594.87,208835.0
2025-05-19 13:04:00,594.87,595.04,594.87,595.01,166400.0
2025-05-19 13:05:00,595.01,595.08,594.88,594.88,156172.0
2025-05-19 13:06:00,594.89,595.0,594.89,594.98,57824.0
2025-05-19 13:07:00,594.97,595.2,594.94,595.17,100375.0
2025-05-19 13:08:00,595.16,595.45,595.15,595.36,234396.0
2025-05-19 13:09:00,595.355,595.47,595.34,595.44,340260.0
2025-05-19 13:10:00,595.43,595.46,595.16,595.2,222628.0
2025-05-19 13:11:00,595.2,595.325,595.172,595.275,139474.0
2025-05-19 13:12:00,595.285,595.54,595.2625,595.43,160598.0
2025-05-19 13:13:00,595.42,595.54,595.4,595.46,100179.0
2025-05-19 13:14:00,595.47,595.47,595.3,595.32,133814.0
2025-05-19 13:15:00,595.3126,595.41,595.2302,595.2617,116378.0
2025-05-19 13:16:00,595.26,595.33,595.05,595.06,125008.0
2025-05-19 13:17:00,595.06,595.295,594.99,595.295,211407.0
2025-05-19 13:18:00,595.28,595.3,595.13,595.1499,119209.0
2025-05-19 13:19:00,595.14,595.14,595.0,595.0251,108395.0
2025-05-19 13:20:00,595.01,595.11,594.965,595.0,102552.0
2025-05-19 13:21:00,595.0,595.19,594.96,595.1403,106343.0
2025-05-19 13:22:00,595.15,595.17,595.01,595.1,92992.0
2025-05-19 13:23:00,595.11,595.11,595.01,595.03,80842.0
2025-05-19 13:24:00,595.05,595.25,595.05,595.245,65986.0
2025-05-19 13:25:00,595.2487,595.4,595.16,595.31,111518.0
2025-05-19 13:26:00,595.3186,595.48,595.3099,595.3404,98844.0
2025-05-19 13:27:00,595.3699,595.39,595.2,595.26,87697.0
2025-05-19 13:28:00,595.27,595.34,595.175,595.23,51944.0
2025-05-19 13:29:00,595.2201,595.2385,595.09,595.11,68841.0
2025-05-19 13:30:00,595.11,595.19,588.55,595.16,78738.0
2025-05-19 13:31:00,595.18,595.18,594.83,594.89,144785.0
2025-05-19 13:32:00,594.895,595.01,594.77,594.99,97467.0
2025-05-19 13:33:00,594.99,595.43,589.57,595.245,309700.0
2025-05-19 13:34:00,595.25,595.4699,595.12,595.465,87509.0
2025-05-19 13:35:00,595.47,595.4766,595.1593,595.2,98116.0
2025-05-19 13:36:00,595.21,595.36,595.19,595.21,81045.0
2025-05-19 13:37:00,595.21,595.35,595.14,595.25,52149.0
2025-05-19 13:38:00,595.26,595.28,595.105,595.22,39747.0
2025-05-19 13:39:00,595.22,595.225,595.05,595.09,102834.0
2025-05-19 13:40:00,595.11,595.1375,594.91,594.9151,73824.0
2025-05-19 13:41:00,594.915,595.08,594.84,594.9493,79118.0
2025-05-19 13:42:00,594.96,595.08,594.91,594.97,53007.0
2025-05-19 13:43:00,594.97,595.09,594.915,594.98,45296.0
2025-05-19 13:44:00,594.9999,595.0,594.895,594.945,38362.0
2025-05-19 13:45:00,594.96,594.9701,594.88,594.92,48358.0
2025-05-19 13:46:00,594.91,594.91,594.73,594.82,146667.0
2025-05-19 13:47:00,594.8199,594.89,594.7,594.75,96004.0
2025-05-19 13:48:00,594.75,594.75,594.525,594.565,108400.0
2025-05-19 13:49:00,594.569,594.73,594.5607,594.6651,143477.0
2025-05-19 13:50:00,594.67,594.67,594.41,594.66,188598.0
2025-05-19 13:51:00,594.65,594.845,594.58,594.835,94624.0
2025-05-19 13:52:00,594.84,594.852,594.66,594.665,82429.0
2025-05-19 13:53:00,594.65,594.67,594.455,594.54,97169.0
2025-05-19 13:54:00,594.56,594.685,594.445,594.46,87005.0
2025-05-19 13:55:00,594.45,594.52,594.37,594.47,76757.0
2025-05-19 13:56:00,594.475,594.56,594.44,594.53,56347.0
2025-05-19 13:57:00,594.545,594.5536,594.35,594.394,61484.0
2025-05-19 13:58:00,594.4,594.485,594.31,594.46,65139.0
2025-05-19 13:59:00,594.45,594.46,594.34,594.36,532505.0
2025-05-19 14:00:00,594.36,594.4,594.18,594.3,111798.0
2025-05-19 14:01:00,594.31,594.3799,594.25,594.37,75433.0
2025-05-19 14:02:00,594.36,594.55,594.34,594.471,109408.0
2025-05-19 14:03:00,594.4699,594.4893,594.37,594.4588,42916.0
2025-05-19 14:04:00,594.4501,594.495,594.34,594.39,129940.0
2025-05-19 14:05:00,594.38,594.475,594.3503,594.39,57435.0
2025-05-19 14:06:00,594.41,594.43,594.25,594.2507,123635.0
2025-05-19 14:07:00,594.25,594.3101,594.19,594.3091,104264.0
2025-05-19 14:08:00,594.31,594.3398,594.22,594.33,86149.0
2025-05-19 14:09:00,594.33,594.44,594.26,594.3891,126776.0
2025-05-19 14:10:00,594.38,594.38,594.14,594.18,160480.0
2025-05-19 14:11:00,594.19,594.29,594.13,594.17,70785.0
2025-05-19 14:12:00,594.1631,594.1787,593.94,594.1001,112384.0
2025-05-19 14:13:00,594.11,594.22,594.06,594.2,67317.0
2025-05-19 14:14:00,594.2,594.2,594.03,594.09,61175.0
2025-05-19 14:15:00,594.09,594.09,593.84,593.94,127273.0
2025-05-19 14:16:00,593.92,593.92,593.68,593.82,135689.0
2025-05-19 14:17:00,593.83,593.83,593.7101,593.74,80291.0
2025-05-19 14:18:00,593.74,593.74,593.335,593.535,159069.0
2025-05-19 14:19:00,593.54,593.5949,593.35,593.58,110315.0
2025-05-19 14:20:00,593.5887,593.67,593.46,593.6499,130788.0
2025-05-19 14:21:00,593.645,593.665,593.45,593.54,127170.0
2025-05-19 14:22:00,593.53,593.53,593.37,593.47,64988.0
2025-05-19 14:23:00,593.46,593.83,593.455,593.74,170702.0
2025-05-19 14:24:00,593.7319,593.77,593.5,593.57,82506.0
2025-05-19 14:25:00,593.6,593.96,593.6,593.95,122448.0
2025-05-19 14:26:00,593.94,594.1393,593.94,593.975,187203.0
2025-05-19 14:27:00,593.98,594.025,593.695,593.72,111998.0
2025-05-19 14:28:00,593.72,593.92,593.66,593.82,164739.0
2025-05-19 14:29:00,593.83,593.9,593.7,593.75,77356.0
2025-05-19 14:30:00,593.76,593.85,593.72,593.79,89102.0
2025-05-19 14:31:00,593.78,593.7801,593.59,593.7,72386.0
2025-05-19 14:32:00,593.69,594.06,593.69,594.0501,230185.0
2025-05-19 14:33:00,594.0599,594.14,594.01,594.12,106695.0
2025-05-19 14:34:00,594.12,594.1212,593.9902,594.045,74869.0
2025-05-19 14:35:00,594.03,594.221,594.02,594.2167,55362.0
2025-05-19 14:36:00,594.2,594.37,594.2,594.295,159557.0
2025-05-19 14:37:00,594.31,594.5,594.29,594.3999,127957.0
2025-05-19 14:38:00,594.39,594.41,594.26,594.315,62347.0
2025-05-19 14:39:00,594.33,594.44,594.31,594.39,75291.0
2025-05-19 14:40:00,594.4,594.4899,594.34,594.45,94485.0
2025-05-19 14:41:00,594.44,594.48,594.37,594.4441,64335.0
2025-05-19 14:42:00,594.44,594.46,594.34,594.34,58599.0
2025-05-19 14:43:00,594.33,594.41,594.075,594.11,129010.0
2025-05-19 14:44:00,594.1,594.32,594.03,594.18,123911.0
2025-05-19 14:45:00,594.18,594.275,594.1,594.12,55630.0
2025-05-19 14:46:00,594.12,594.19,594.0101,594.0101,37964.0
2025-05-19 14:47:00,594.03,594.09,593.89,593.94,141688.0
2025-05-19 14:48:00,593.945,594.01,593.86,593.949,119159.0
2025-05-19 14:49:00,593.93,594.08,593.92,594.03,47154.0
2025-05-19 14:50:00,594.02,594.2498,594.02,594.08,97921.0
2025-05-19 14:51:00,594.0735,594.18,594.04,594.15,53689.0
2025-05-19 14:52:00,594.14,594.17,594.08,594.1601,50320.0
2025-05-19 14:53:00,594.14,594.27,594.11,594.22,76481.0
2025-05-19 14:54:00,594.21,594.25,594.15,594.25,66216.0
2025-05-19 14:55:00,594.22,594.43,594.15,594.38,102076.0
2025-05-19 14:56:00,594.38,594.38,594.21,594.23,54824.0
2025-05-19 14:57:00,594.23,594.39,594.17,594.2,70027.0
2025-05-19 14:58:00,594.205,594.41,594.205,594.32,70546.0
2025-05-19 14:59:00,594.31,594.45,594.3,594.39,67696.0
2025-05-19 15:00:00,594.4,594.66,594.39,594.5016,580672.0
2025-05-19 15:01:00,594.5099,594.53,594.15,594.21,137011.0
2025-05-19 15:02:00,594.21,594.44,594.2001,594.25,110605.0
2025-05-19 15:03:00,594.2201,594.37,594.07,594.37,1145382.0
2025-05-19 15:04:00,594.37,594.41,594.1701,594.18,78294.0
2025-05-19 15:05:00,594.17,594.26,594.12,594.25,73517.0
2025-05-19 15:06:00,594.24,594.43,594.17,594.305,72656.0
2025-05-19 15:07:00,594.31,594.31,594.17,594.2507,69686.0
2025-05-19 15:08:00,594.25,594.29,594.0454,594.07,96082.0
2025-05-19 15:09:00,594.06,594.15,594.01,594.11,73895.0
2025-05-19 15:10:00,594.11,594.12,593.88,593.94,82694.0
2025-05-19 15:11:00,593.94,594.14,593.93,594.11,104011.0
2025-05-19 15:12:00,594.13,594.13,593.9393,593.98,93770.0
2025-05-19 15:13:00,593.97,594.04,593.84,593.8493,103969.0
2025-05-19 15:14:00,593.845,593.91,593.77,593.86,101082.0
2025-05-19 15:15:00,593.84,593.85,593.53,593.7593,202542.0
2025-05-19 15:16:00,593.77,593.91,593.75,593.805,379206.0
2025-05-19 15:17:00,593.8099,593.82,593.67,593.695,61553.0
2025-05-19 15:18:00,593.7,593.835,593.675,593.79,61320.0
2025-05-19 15:19:00,593.785,593.785,593.5907,593.61,95468.0
2025-05-19 15:20:00,593.6,593.73,593.52,593.7,150886.0
2025-05-19 15:21:00,593.69,593.735,593.65,593.715,91922.0
2025-05-19 15:22:00,593.6969,593.91,593.695,593.89,107712.0
2025-05-19 15:23:00,593.89,593.96,593.69,593.69,106419.0
2025-05-19 15:24:00,593.7,593.79,593.615,593.67,89057.0
2025-05-19 15:25:00,593.66,593.67,593.49,593.51,131952.0
2025-05-19 15:26:00,593.5113,593.6,593.47,593.5,95342.0
2025-05-19 15:27:00,593.48,593.5,593.16,593.355,210243.0
2025-05-19 15:28:00,593.35,593.55,593.32,593.45,146234.0
2025-05-19 15:29:00,593.445,593.62,593.415,593.545,152294.0
2025-05-19 15:30:00,593.56,593.82,593.515,593.68,222897.0
2025-05-19 15:31:00,593.68,593.95,593.61,593.86,145004.0
2025-05-19 15:32:00,593.84,593.86,593.71,593.75,94860.0
2025-05-19 15:33:00,593.74,593.78,593.62,593.71,74810.0
2025-05-19 15:34:00,593.72,593.86,593.69,593.69,143880.0
2025-05-19 15:35:00,593.67,593.88,593.63,593.86,154935.0
2025-05-19 15:36:00,593.87,594.02,593.83,593.8401,159859.0
2025-05-19 15:37:00,593.84,593.87,593.59,593.75,131725.0
2025-05-19 15:38:00,593.74,593.94,593.68,593.92,114909.0
2025-05-19 15:39:00,593.92,594.0,593.87,593.9,137760.0
2025-05-19 15:40:00,593.91,593.945,593.81,593.878,132556.0
2025-05-19 15:41:00,593.87,593.895,593.66,593.84,171277.0
2025-05-19 15:42:00,593.85,593.86,593.71,593.78,147532.0
2025-05-19 15:43:00,593.77,593.82,593.66,593.73,137858.0
2025-05-19 15:44:00,593.72,593.78,593.59,593.75,212811.0
2025-05-19 15:45:00,593.75,594.01,593.685,593.995,312814.0
2025-05-19 15:46:00,593.99,594.02,593.8,593.99,211628.0
2025-05-19 15:47:00,594.0,594.13,593.985,594.07,437372.0
2025-05-19 15:48:00,594.05,594.31,594.03,594.17,281194.0
2025-05-19 15:49:00,594.18,594.42,594.18,594.31,275449.0
2025-05-19 15:50:00,594.3,594.91,594.3,594.64,461868.0
2025-05-19 15:51:00,594.63,594.74,594.38,594.66,558261.0
2025-05-19 15:52:00,594.665,594.73,594.32,594.635,522788.0
2025-05-19 15:53:00,594.635,594.635,594.44,594.5229,308686.0
2025-05-19 15:54:00,594.52,594.77,594.4801,594.52,467539.0
2025-05-19 15:55:00,594.49,594.82,594.36,594.6835,491444.0
2025-05-19 15:56:00,594.69,594.84,594.63,594.83,336207.0
2025-05-19 15:57:00,594.825,594.95,594.78,594.83,493013.0
2025-05-19 15:58:00,594.83,594.865,594.58,594.61,637646.0
2025-05-19 15:59:00,594.6,595.25,594.44,594.94,1492053.0
2025-05-19 16:00:00,594.94,595.062,594.34,594.48,1502022.0
2025-05-19 16:01:00,594.46,594.5,594.29,594.31,135291.0
2025-05-19 16:02:00,594.33,595.0224,594.28,594.4,174011.0
2025-05-19 16:03:00,594.37,595.0224,594.3,594.3507,535886.0
2025-05-19 16:04:00,594.3607,594.85,594.34,594.3401,32596.0
2025-05-19 16:05:00,594.3404,594.85,594.335,594.44,24864.0
2025-05-19 16:06:00,595.0183,595.0183,588.52,594.29,470522.0
2025-05-19 16:07:00,594.3,594.31,588.92,594.18,30122.0
2025-05-19 16:08:00,594.21,594.23,588.02,594.11,301971.0
2025-05-19 16:09:00,594.13,594.15,594.0604,594.0899,33516.0
2025-05-19 16:10:00,594.85,595.0325,593.945,593.98,2048226.0
2025-05-19 16:11:00,593.98,593.98,593.87,593.895,13866.0
2025-05-19 16:12:00,593.88,594.85,593.87,594.03,114598.0
2025-05-19 16:13:00,594.03,594.1,593.98,594.075,264284.0
2025-05-19 16:14:00,594.05,594.1003,593.945,594.1003,12964.0
2025-05-19 16:15:00,594.85,594.85,593.92,594.035,504841.0
2025-05-19 16:16:00,594.05,594.07,593.94,594.01,4256.0
2025-05-19 16:17:00,594.01,594.1,593.99,594.09,22283.0
2025-05-19 16:18:00,594.1099,594.1099,594.01,594.06,30157.0
2025-05-19 16:19:00,594.06,594.06,593.99,594.03,6717.0
2025-05-19 16:20:00,594.0398,595.01,594.02,594.17,241611.0
2025-05-19 16:21:00,594.1401,594.21,593.2447,594.14,8217.0
2025-05-19 16:22:00,594.13,594.2,594.1118,594.2,3901.0
2025-05-19 16:23:00,594.1983,594.32,594.18,594.285,11817.0
2025-05-19 16:24:00,594.3,594.3,594.22,594.22,3727.0
2025-05-19 16:25:00,594.2,594.3,594.2,594.295,7652.0
2025-05-19 16:26:00,594.29,594.3,594.24,594.26,3851.0
2025-05-19 16:27:00,594.26,594.32,594.24,594.2698,4065.0
2025-05-19 16:28:00,594.25,594.32,594.24,594.32,2399.0
2025-05-19 16:29:00,594.32,594.35,594.29,594.31,6063.0
2025-05-19 16:30:00,594.3108,594.3296,594.23,594.28,6581.0
2025-05-19 16:31:00,594.28,594.35,594.261,594.35,1880.0
2025-05-19 16:32:00,594.345,594.37,594.28,594.3,1812.0
2025-05-19 16:33:00,594.32,594.38,594.3107,594.33,132.0
2025-05-19 16:34:00,594.31,594.38,594.31,594.31,8834.0
2025-05-19 16:35:00,594.37,594.445,594.3407,594.445,2950.0
2025-05-19 16:36:00,594.445,594.52,594.44,594.51,3776.0
2025-05-19 16:37:00,594.51,594.5691,594.4903,594.54,2661.0
2025-05-19 16:38:00,594.55,594.58,594.53,594.5499,4799.0
2025-05-19 16:39:00,594.53,594.54,594.44,594.47,1517.0
2025-05-19 16:40:00,594.47,594.5795,594.465,594.57,1889.0
2025-05-19 16:41:00,594.58,594.5999,594.54,594.59,917.0
2025-05-19 16:42:00,594.56,594.575,594.54,594.54,1217.0
2025-05-19 16:43:00,594.51,594.5696,594.51,594.54,1905.0
2025-05-19 16:44:00,594.54,594.7,594.54,594.63,45173.0
2025-05-19 16:45:00,594.63,594.68,594.59,594.68,1741.0
2025-05-19 16:46:00,594.65,594.65,594.605,594.65,973.0
2025-05-19 16:47:00,594.65,594.75,594.64,594.68,13189.0
2025-05-19 16:48:00,594.7,594.85,594.6903,594.71,50275.0
2025-05-19 16:49:00,594.72,594.84,594.72,594.84,4388.0
2025-05-19 16:50:00,594.81,594.835,594.78,594.8,7662.0
2025-05-19 16:51:00,594.78,594.835,594.78,594.805,282.0
2025-05-19 16:52:00,594.7902,594.82,594.7902,594.82,1188.0
2025-05-19 16:53:00,594.82,594.86,594.81,594.86,5164.0
2025-05-19 16:54:00,594.84,594.865,594.8,594.865,2907.0
2025-05-19 16:55:00,594.87,594.87,594.8,594.845,673.0
2025-05-19 16:56:00,594.86,594.86,594.83,594.83,1215.0
2025-05-19 16:57:00,594.825,594.9,569.6216,594.85,4571.0
2025-05-19 16:58:00,594.85,594.86,594.8,594.8,356.0
2025-05-19 16:59:00,594.81,594.9,594.7901,594.835,1080.0
2025-05-19 17:00:00,594.8,594.89,594.79,594.8186,330.0
2025-05-19 17:01:00,594.8,594.8181,594.77,594.785,11119.0
2025-05-19 17:02:00,594.82,594.85,558.2763,594.785,160677.0
2025-05-19 17:03:00,594.78,594.79,567.3248,594.7,1668.0
2025-05-19 17:04:00,594.74,594.75,594.7,594.7491,1036.0
2025-05-19 17:05:00,594.75,594.75,594.7,594.7012,6493.0
2025-05-19 17:06:00,554.1997,594.73,554.1997,594.7004,363.0
2025-05-19 17:07:00,594.73,594.73,594.7,594.7,71.0
2025-05-19 17:08:00,594.72,594.8,594.72,594.775,877.0
2025-05-19 17:09:00,594.78,594.79,594.75,594.79,36.0
2025-05-19 17:10:00,594.775,594.79,594.751,594.79,53.0
2025-05-19 17:11:00,594.79,594.79,555.854,594.79,88.0
2025-05-19 17:12:00,594.75,594.8,594.75,594.79,499.0
2025-05-19 17:13:00,594.79,594.81,594.79,594.805,225.0
2025-05-19 17:14:00,594.805,594.8099,555.2279,594.8,785.0
2025-05-19 17:15:00,594.805,594.81,558.2763,594.8,483.0
2025-05-19 17:16:00,594.8097,594.81,594.8,594.805,71.0
2025-05-19 17:17:00,594.8,594.81,558.2763,594.805,1236.0
2025-05-19 17:18:00,594.8,594.81,594.75,594.75,4636.0
2025-05-19 17:19:00,594.8,594.8,594.75,594.775,1328.0
2025-05-19 17:20:00,594.775,594.8,594.77,594.7994,76.0
2025-05-19 17:21:00,594.79,594.8093,594.78,594.78,1102.0
2025-05-19 17:22:00,594.78,594.785,594.75,594.76,2304.0
2025-05-19 17:23:00,594.755,594.755,588.11,594.705,675.0
2025-05-19 17:24:00,594.7,594.71,588.7,594.61,2182.0
2025-05-19 17:25:00,588.3,594.66,588.3,594.555,1420.0
2025-05-19 17:26:00,594.555,594.76,594.55,594.75,10019.0
2025-05-19 17:27:00,594.67,594.67,594.67,594.67,44.0
2025-05-19 17:28:00,594.75,594.765,594.73,594.74,11663.0
2025-05-19 17:29:00,594.76,594.76,594.74,594.76,5770.0
2025-05-19 17:30:00,594.77,594.81,594.7401,594.775,180.0
2025-05-19 17:31:00,594.75,594.78,594.74,594.77,309.0
2025-05-19 17:32:00,594.78,594.92,594.6,594.86,9109.0
2025-05-19 17:33:00,594.85,594.905,594.79,594.85,588.0
2025-05-19 17:34:00,594.9,594.95,594.79,594.88,237.0
2025-05-19 17:35:00,594.8,594.94,594.8,594.87,462.0
2025-05-19 17:36:00,594.88,594.92,594.87,594.91,134.0
2025-05-19 17:37:00,594.91,594.948,594.8713,594.915,135.0
2025-05-19 17:38:00,594.89,594.95,594.85,594.85,639.0
2025-05-19 17:39:00,594.85,594.94,594.85,594.87,1734.0
2025-05-19 17:40:00,594.895,594.94,594.85,594.9,605.0
2025-05-19 17:41:00,594.9,594.94,594.32,594.94,3317.0
2025-05-19 17:42:00,594.95,594.96,594.91,594.94,8995.0
2025-05-19 17:43:00,594.94,594.945,594.76,594.86,2095.0
2025-05-19 17:44:00,594.9,594.9,594.86,594.875,626.0
2025-05-19 17:45:00,594.875,594.89,594.85,594.85,1138.0
2025-05-19 17:46:00,594.85,594.9,594.82,594.825,2696.0
2025-05-19 17:47:00,594.84,594.86,594.8,594.81,1265.0
2025-05-19 17:48:00,594.815,594.89,594.815,594.85,888.0
2025-05-19 17:49:00,594.86,594.89,594.65,594.88,963.0
2025-05-19 17:50:00,594.84,594.89,594.8,594.89,6221.0
2025-05-19 17:51:00,594.84,594.88,594.825,594.85,672.0
2025-05-19 17:52:00,594.84,594.88,594.79,594.88,957.0
2025-05-19 17:53:00,594.8,594.88,594.8,594.88,665.0
2025-05-19 17:54:00,594.8,594.88,594.78,594.83,2994.0
2025-05-19 17:55:00,594.87,594.8788,594.78,594.8,1314.0
2025-05-19 17:56:00,594.78,594.85,594.77,594.81,5122.0
2025-05-19 17:57:00,594.795,594.82,594.79,594.81,3575.0
2025-05-19 17:58:00,594.81,594.88,594.74,594.88,1002.0
2025-05-19 17:59:00,594.815,594.89,594.77,594.77,1718.0
2025-05-19 18:00:00,594.72,594.74,594.44,594.44,10122.0
2025-05-19 18:01:00,594.48,594.58,594.4501,594.57,2446.0
2025-05-19 18:02:00,594.56,594.6,594.54,594.6,3054.0
2025-05-19 18:03:00,594.5533,594.62,594.5533,594.6196,2163.0
2025-05-19 18:04:00,594.62,594.67,594.57,594.645,1381.0
2025-05-19 18:05:00,594.61,594.69,594.61,594.6307,4144.0
2025-05-19 18:06:00,594.63,594.74,594.63,594.675,2119.0
2025-05-19 18:07:00,594.7091,594.85,594.67,594.845,3741.0
2025-05-19 18:08:00,594.84,594.875,594.79,594.825,1202.0
2025-05-19 18:09:00,594.815,594.82,594.72,594.81,580.0
2025-05-19 18:10:00,594.81,594.86,594.688,594.7615,2671.0
2025-05-19 18:11:00,594.76,594.875,594.76,594.85,1286.0
2025-05-19 18:12:00,594.92,594.92,594.83,594.8701,1256.0
2025-05-19 18:13:00,594.87,594.88,594.78,594.8,4044.0
2025-05-19 18:14:00,594.81,594.81,594.7506,594.775,705.0
2025-05-19 18:15:00,594.8,594.81,594.72,594.8,2140.0
2025-05-19 18:16:00,594.76,594.8,594.75,594.79,267.0
2025-05-19 18:17:00,594.82,594.88,594.82,594.8307,201.0
2025-05-19 18:18:00,594.8,594.8,594.75,594.75,26.0
2025-05-19 18:19:00,594.751,594.8,594.75,594.75,170.0
2025-05-19 18:20:00,594.775,594.785,594.75,594.75,67.0
2025-05-19 18:21:00,594.79,594.8996,594.79,594.83,85.0
2025-05-19 18:22:00,594.87,594.96,594.85,594.93,1927.0
2025-05-19 18:23:00,594.93,594.96,594.87,594.87,360.0
2025-05-19 18:24:00,594.87,594.8999,594.82,594.88,166.0
2025-05-19 18:25:00,594.87,594.88,594.815,594.815,32.0
2025-05-19 18:26:00,594.81,594.86,594.81,594.8487,92.0
2025-05-19 18:27:00,594.8481,594.8481,594.75,594.7994,1131.0
2025-05-19 18:28:00,594.76,594.8,594.74,594.76,969.0
2025-05-19 18:29:00,594.73,594.76,594.73,594.745,180.0
2025-05-19 18:30:00,594.85,594.85,594.7304,594.74,603711.0
2025-05-19 18:31:00,594.7787,594.7787,594.68,594.705,610.0
2025-05-19 18:32:00,594.72,594.83,594.72,594.79,833.0
2025-05-19 18:33:00,594.7804,594.7804,594.56,594.655,1853.0
2025-05-19 18:34:00,594.675,594.73,594.64,594.7,203.0
2025-05-19 18:35:00,594.73,594.87,594.64,594.8,4118.0
2025-05-19 18:36:00,594.81,594.84,594.76,594.77,269.0
2025-05-19 18:37:00,594.795,594.82,594.73,594.77,222.0
2025-05-19 18:38:00,594.77,594.81,594.75,594.77,206.0
2025-05-19 18:39:00,594.79,594.81,594.7709,594.8,33.0
2025-05-19 18:40:00,594.81,594.81,594.785,594.785,19.0
2025-05-19 18:41:00,594.76,594.795,594.7,594.72,332.0
2025-05-19 18:42:00,594.745,594.77,594.72,594.72,10.0
2025-05-19 18:43:00,594.72,594.75,594.7,594.725,470.0
2025-05-19 18:44:00,594.73,594.81,594.72,594.81,152.0
2025-05-19 18:45:00,594.73,594.78,594.71,594.72,26.0
2025-05-19 18:46:00,594.72,594.8,594.71,594.8,67.0
2025-05-19 18:47:00,594.7,594.7588,594.7,594.745,31.0
2025-05-19 18:48:00,594.8,594.8,594.765,594.8,125.0
2025-05-19 18:49:00,594.755,594.79,594.75,594.7899,39.0
2025-05-19 18:50:00,594.8,594.8,594.66,594.7,5268.0
2025-05-19 18:51:00,594.75,594.76,594.7013,594.7597,12.0
2025-05-19 18:52:00,594.76,594.76,594.7004,594.701,169.0
2025-05-19 18:53:00,594.7204,594.75,594.7204,594.73,63.0
2025-05-19 18:54:00,594.701,594.74,594.7,594.72,69.0
2025-05-19 18:55:00,594.71,594.72,594.71,594.72,2921.0
2025-05-19 18:56:00,594.715,594.74,594.715,594.72,755.0
2025-05-19 18:57:00,594.72,594.74,594.7014,594.72,228.0
2025-05-19 18:58:00,594.7204,594.78,594.7204,594.78,207.0
2025-05-19 18:59:00,594.76,594.7686,594.72,594.765,14.0
2025-05-19 19:00:00,594.8099,594.84,594.79,594.8,1094.0
2025-05-19 19:01:00,594.8,594.83,594.71,594.71,18.0
2025-05-19 19:02:00,594.71,594.75,594.7014,594.75,1229.0
2025-05-19 19:03:00,594.725,594.75,594.7,594.7,99.0
2025-05-19 19:04:00,594.72,594.75,594.69,594.69,307.0
2025-05-19 19:05:00,594.715,594.7499,594.7,594.7,370.0
2025-05-19 19:06:00,594.71,594.71,594.71,594.71,25.0
2025-05-19 19:07:00,594.705,594.85,594.67,594.85,1165.0
2025-05-19 19:08:00,594.84,594.9,594.84,594.9,2502.0
2025-05-19 19:09:00,594.87,594.89,594.845,594.865,1272.0
2025-05-19 19:10:00,594.86,594.86,594.79,594.8108,119.0
2025-05-19 19:11:00,594.855,595.13,594.85,595.12,6276.0
2025-05-19 19:12:00,595.15,595.28,595.1402,595.27,6929.0
2025-05-19 19:13:00,595.3,595.3,595.171,595.171,2592.0
2025-05-19 19:14:00,595.17,595.24,595.1,595.13,1438.0
2025-05-19 19:15:00,595.1698,595.1699,595.04,595.04,287.0
2025-05-19 19:16:00,595.07,595.15,595.07,595.11,566.0
2025-05-19 19:17:00,595.11,595.13,595.1,595.13,957.0
2025-05-19 19:18:00,595.13,595.23,595.13,595.23,1035.0
2025-05-19 19:19:00,595.225,595.31,595.225,595.3,1672.0
2025-05-19 19:20:00,595.25,595.31,595.245,595.265,1325.0
2025-05-19 19:21:00,595.26,595.39,595.24,595.335,1483.0
2025-05-19 19:22:00,595.315,595.35,595.2701,595.34,4212.0
2025-05-19 19:23:00,595.295,595.3,595.24,595.3,731.0
2025-05-19 19:24:00,595.2801,595.34,595.2701,595.3396,1565.0
2025-05-19 19:25:00,595.291,595.3385,595.29,595.325,258.0
2025-05-19 19:26:00,595.29,595.34,595.29,595.34,9.0
2025-05-19 19:27:00,595.32,595.39,595.32,595.34,777.0
2025-05-19 19:28:00,595.36,595.38,595.3,595.36,1163.0
2025-05-19 19:29:00,595.355,595.46,595.355,595.38,5445.0
2025-05-19 19:30:00,595.41,595.45,595.38,595.41,754.0
2025-05-19 19:31:00,595.405,595.7,595.36,595.61,6583.0
2025-05-19 19:32:00,595.63,595.85,595.63,595.7799,4899.0
2025-05-19 19:33:00,595.755,595.8,595.68,595.7307,1409.0
2025-05-19 19:34:00,595.78,596.07,595.75,595.89,14911.0
2025-05-19 19:35:00,595.88,595.88,595.75,595.795,2552.0
2025-05-19 19:36:00,595.76,595.79,595.725,595.725,373.0
2025-05-19 19:37:00,595.75,595.78,595.69,595.76,2716.0
2025-05-19 19:38:00,595.7496,595.75,595.69,595.7499,984.0
2025-05-19 19:39:00,595.74,595.7499,595.701,595.74,190.0
2025-05-19 19:40:00,595.7493,595.83,595.72,595.83,609.0
2025-05-19 19:41:00,595.7717,595.81,595.76,595.76,124.0
2025-05-19 19:42:00,595.79,595.79,595.641,595.641,594.0
2025-05-19 19:43:00,595.68,595.68,595.64,595.65,1972.0
2025-05-19 19:44:00,595.65,595.68,595.63,595.64,1292.0
2025-05-19 19:45:00,595.65,595.72,595.64,595.695,1692.0
2025-05-19 19:46:00,595.67,595.75,595.65,595.65,5273.0
2025-05-19 19:47:00,595.7,595.7,595.66,595.6967,806.0
2025-05-19 19:48:00,595.675,595.7,595.6601,595.675,160.0
2025-05-19 19:49:00,595.675,595.69,595.66,595.66,290.0
